RESTAURANT,USER_NAME,REVIEW_DATE,REVIEW_STARS
"Restauracja Kokieteria","Damian R",4/15/2015,3.0000
"Restauracja Kokieteria","Ulrich P",3/10/2015,5.0000
"Restauracja Kokieteria","Mickael N",1/16/2015,5.0000
"Restauracja Kokieteria",pijang,12/11/2014,5.0000
"Restauracja Kokieteria","Svein A",9/26/2014,4.0000
"Restauracja Kokieteria",Ursus123,8/26/2014,4.0000
"Restauracja Kokieteria",Andrrrey,8/17/2014,4.0000
"Restauracja Kokieteria",Daniel801...,6/17/2014,5.0000
"Restauracja Kokieteria",puseline,6/9/2014,5.0000
"Restauracja Kokieteria",victor201...,4/19/2014,4.0000
"Restauracja Kokieteria",Karolina...,4/9/2014,4.0000
"Restauracja Kokieteria",Nansyss,1/3/2014,2.0000
"Restauracja Kokieteria","Barbara V...",12/1/2012,5.0000
"Restauracja Kokieteria",Soracte,10/2/2012,3.0000
"Restauracja Kokieteria",Bandytjej...,9/15/2012,5.0000
"Restauracja Kokieteria","Piotr S",8/21/2012,5.0000
"Restauracja Kokieteria",egros,7/14/2012,5.0000
"Cafe Factotum","Gunnar K",11/5/2015,4.0000
"Cafe Factotum","Gregg M",10/13/2015,1.0000
"Cafe Factotum",urbanberta,10/4/2015,5.0000
"Cafe Factotum",billionsunsets,9/28/2015,5.0000
"Cafe Factotum","Andy H",9/6/2015,4.0000
"Cafe Factotum","Krisztian Ferry... K",8/23/2015,4.5000
"Cafe Factotum",hemingwayaway,7/31/2015,4.0000
"Cafe Factotum","Izabela P",7/30/2015,5.0000
"Cafe Factotum",reisegalen,7/15/2015,5.0000
"Cafe Factotum","Leonard G",4/26/2015,4.0000
"Cafe Factotum","Kalle H",3/24/2015,5.0000
"Cafe Factotum",ajs202,2/15/2015,3.0000
"Cafe Factotum","Kenneth S",1/11/2015,5.0000
"Cafe Factotum",File101,12/6/2014,5.0000
"Cafe Factotum",4-legged-creature,11/22/2014,5.0000
"Cafe Factotum","Leena S",11/22/2014,4.0000
"Cafe Factotum",minnam11,10/11/2014,5.0000
"Cafe Factotum",jjknyc,9/27/2014,5.0000
"Cafe Factotum",zombilly,9/6/2014,4.0000
"Cafe Factotum",3kids2cats1spouse,9/5/2014,5.0000
"Cafe Factotum","Kamila P",3/13/2014,5.0000
"Cafe Factotum",Mattsaman,1/3/2014,4.0000
"Cafe Factotum",MonikaGda...,10/22/2015,4.0000
"Cafe Factotum",MariaMaga...,9/8/2015,5.0000
"Cafe Factotum","Sylwia P",8/15/2015,4.0000
"Cafe Factotum","olov a",8/15/2015,2.0000
"Cafe Factotum",ArekZegar...,8/15/2015,5.0000
"Cafe Factotum",Radosaw...,7/28/2015,5.0000
"Cafe Factotum","Edyta S",7/25/2015,4.0000
"Cafe Factotum","Paulina S",7/17/2015,4.0000
"Cafe Factotum",funnylike...,7/17/2015,5.0000
"Cafe Factotum","Eva E",7/16/2015,4.0000
"Cafe Factotum","Tomasz D",6/23/2015,4.0000
"Cafe Factotum","Mateusz D",6/18/2015,5.0000
"Cafe Factotum",BearFC,6/15/2015,4.0000
"Cafe Factotum","Joanna M",5/3/2015,5.0000
"Cafe Factotum",humptyang...,4/18/2015,5.0000
"Cafe Factotum",Aleksandr...,3/5/2015,5.0000
"Cafe Factotum","Zet E",2/18/2015,5.0000
"Cafe Factotum","Andreas G",2/9/2015,5.0000
"Cafe Factotum",akoloskov,11/29/2014,5.0000
"Cafe Factotum","Norbert J",8/24/2014,5.0000
"Cafe Factotum","Yulia R",8/11/2014,5.0000
"Cafe Factotum",NOREKID,7/26/2014,5.0000
"Cafe Factotum",Wojciech...,4/14/2014,4.0000
"Cafe Factotum",IgorB61,3/3/2014,5.0000
"Hard Rock Cafe",ashka1,11/15/2015,5.0000
"Hard Rock Cafe",nr1rolf,11/14/2015,4.0000
"Hard Rock Cafe",m0zfan,3/4/2015,3.5000
"Hard Rock Cafe","Ela H",11/12/2015,5.0000
"Hard Rock Cafe","Veronica W",11/12/2015,5.0000
"Hard Rock Cafe","Iain U",11/5/2015,4.0000
"Hard Rock Cafe","Ingrid F",11/5/2015,5.0000
"Hard Rock Cafe","Roberto P",11/5/2015,5.0000
"Hard Rock Cafe",Tennce,11/5/2015,4.0000
"Hard Rock Cafe","Rune S",11/5/2015,4.0000
"Hard Rock Cafe","Geri L",11/5/2015,5.0000
"Hard Rock Cafe",sjshrews,10/29/2015,4.0000
"Hard Rock Cafe","Melissa R",10/29/2015,5.0000
"Hard Rock Cafe",3Monica3B,10/29/2015,2.0000
"Hard Rock Cafe","Przemysaw S",10/29/2015,5.0000
"Hard Rock Cafe","Irene J",10/29/2015,5.0000
"Hard Rock Cafe","Jan L",10/29/2015,5.0000
"Hard Rock Cafe",Daeon,10/29/2015,4.0000
"Hard Rock Cafe",therams_1884,10/22/2015,3.0000
"Hard Rock Cafe",bellydancerG,10/22/2015,4.0000
"Hard Rock Cafe",Stephipephi,10/14/2015,5.0000
"Hard Rock Cafe",jojimbo,10/6/2015,4.0000
"Hard Rock Cafe","Martin P",10/6/2015,4.0000
"Hard Rock Cafe","Michael H",9/28/2015,3.0000
"Hard Rock Cafe","Michal G",9/20/2015,4.0000
"Hard Rock Cafe","Mark W",9/14/2015,5.0000
"Hard Rock Cafe","Jacqueline K",9/13/2015,4.0000
"Hard Rock Cafe","lutz d",9/12/2015,4.0000
"Hard Rock Cafe","Darcy Y",9/12/2015,5.0000
"Hard Rock Cafe",HairyLion,9/6/2015,2.0000
"Hard Rock Cafe","Adelfa C",9/2/2015,5.0000
"Hard Rock Cafe","Carla M",8/30/2015,3.0000
"Hard Rock Cafe",Rennil,8/30/2015,5.0000
"Hard Rock Cafe",sandrat322,8/27/2015,4.0000
"Hard Rock Cafe",alexnewman333,8/19/2015,2.0000
"Hard Rock Cafe",KatjaPievilainen,8/18/2015,4.0000
"Hard Rock Cafe",lancashireglassh0use,8/18/2015,5.0000
"Hard Rock Cafe",EirinLZ,8/15/2015,3.0000
"Hard Rock Cafe",Bozenna_BATOGOWSKA,8/15/2015,5.0000
"Hard Rock Cafe",rockie2015,8/15/2015,5.0000
"Hard Rock Cafe","Elton W",8/13/2015,5.0000
"Hard Rock Cafe",edytadabrowska,8/13/2015,5.0000
"Hard Rock Cafe","Sean R",8/10/2015,5.0000
"Hard Rock Cafe",Debsbrads,8/9/2015,5.0000
"Hard Rock Cafe","Richard M",8/8/2015,5.0000
"Hard Rock Cafe",bentepia,8/8/2015,4.0000
"Hard Rock Cafe","Rafal G",8/7/2015,5.0000
"Hard Rock Cafe",0,9/18/2015,3.5000
"Hard Rock Cafe","Hallvard F",8/6/2015,4.0000
"Hard Rock Cafe",67piar,8/5/2015,3.0000
"Hard Rock Cafe",ThereseVS,7/26/2015,4.0000
"Hard Rock Cafe","Aman Y",7/21/2015,4.0000
"Hard Rock Cafe",kjellsky,7/20/2015,4.0000
"Hard Rock Cafe",Decid,7/20/2015,2.0000
"Hard Rock Cafe","Kenneth V",7/19/2015,5.0000
"Hard Rock Cafe","Renate F",7/19/2015,4.0000
"Hard Rock Cafe","Niel A",7/17/2015,3.0000
"Hard Rock Cafe",miimikko,7/17/2015,1.0000
"Hard Rock Cafe",Spikbebis,7/16/2015,3.0000
"Hard Rock Cafe","Aga C",7/16/2015,2.0000
"Hard Rock Cafe",333kri,7/16/2015,4.0000
"Hard Rock Cafe",669maja,7/15/2015,4.0000
"Hard Rock Cafe","Ramin F",7/12/2015,3.0000
"Hard Rock Cafe",Eskog,7/12/2015,4.0000
"Hard Rock Cafe","Marek C",7/11/2015,5.0000
"Hard Rock Cafe",llqool,7/9/2015,4.0000
"Hard Rock Cafe","Ashild l",7/9/2015,5.0000
"Hard Rock Cafe",Tapio31,7/8/2015,3.0000
"Hard Rock Cafe",louiseflory,7/6/2015,5.0000
"Hard Rock Cafe",torilhell,7/5/2015,4.0000
"Hard Rock Cafe","Lee C",7/5/2015,5.0000
"Hard Rock Cafe","Johhny G",7/5/2015,5.0000
"Hard Rock Cafe",sigbjoha,7/3/2015,4.0000
"Hard Rock Cafe",Eilfjert,6/30/2015,5.0000
"Hard Rock Cafe",soluzcwb,6/29/2015,5.0000
"Hard Rock Cafe","Ted P",6/29/2015,5.0000
"Hard Rock Cafe",Stistens,6/25/2015,3.0000
"Hard Rock Cafe","Caroline T",6/24/2015,4.0000
"Hard Rock Cafe","Dave T",6/23/2015,5.0000
"Hard Rock Cafe","Steven C",6/22/2015,5.0000
"Hard Rock Cafe","Micky D",6/21/2015,5.0000
"Hard Rock Cafe","Tim M",6/20/2015,5.0000
"Hard Rock Cafe","Carl B",6/20/2015,4.0000
"Hard Rock Cafe","Anthony B",6/19/2015,5.0000
"Hard Rock Cafe","Kjetil H",6/3/2015,5.0000
"Hard Rock Cafe","Christian S",5/29/2015,5.0000
"Hard Rock Cafe",thearndt,5/23/2015,4.0000
"Hard Rock Cafe","Ian A",5/23/2015,1.0000
"Hard Rock Cafe",oss2_12,5/18/2015,5.0000
"Hard Rock Cafe",christiano_10,5/15/2015,4.0000
"Hard Rock Cafe",bobcz,5/5/2015,2.0000
"Hard Rock Cafe",Fortunamor,4/23/2015,5.0000
"Hard Rock Cafe",SaleDamc,4/21/2015,4.0000
"Hard Rock Cafe",uvarvu,4/19/2015,4.0000
"Hard Rock Cafe",Elivth,4/19/2015,4.0000
"Hard Rock Cafe",WeeMouse85,4/8/2015,5.0000
"Hard Rock Cafe","Mark S",4/4/2015,4.0000
"Hard Rock Cafe",bontemps777,3/31/2015,5.0000
"Hard Rock Cafe",Livvy-bean,3/31/2015,4.0000
"Hard Rock Cafe",theoldwoman,3/31/2015,3.0000
"Hard Rock Cafe",Astridrh,3/31/2015,5.0000
"Hard Rock Cafe",Kesialucie,3/31/2015,5.0000
"Hard Rock Cafe","sally h",3/29/2015,5.0000
"Hard Rock Cafe","Chris C",3/25/2015,5.0000
"Hard Rock Cafe",KaylaManning,3/24/2015,4.0000
"Hard Rock Cafe","Anette H",3/17/2015,4.0000
"Hard Rock Cafe",MagdaMarek_13,3/11/2015,3.0000
"Hard Rock Cafe","Davie H",3/8/2015,5.0000
"Hard Rock Cafe","Simon R",3/8/2015,5.0000
"Hard Rock Cafe","Even S",3/7/2015,5.0000
"Hard Rock Cafe",Traveloskar,3/7/2015,5.0000
"Hard Rock Cafe",Archer196,2/26/2015,5.0000
"Hard Rock Cafe","Aleks U",2/23/2015,1.0000
"Hard Rock Cafe","Ragnar L",2/22/2015,5.0000
"Hard Rock Cafe",DonCamilloNoruega,2/19/2015,4.0000
"Hard Rock Cafe",Tollefsen179,2/8/2015,5.0000
"Hard Rock Cafe","Mark B",2/5/2015,5.0000
"Hard Rock Cafe",Berit57,2/3/2015,5.0000
"Hard Rock Cafe","Anita Hellevik M",2/1/2015,5.0000
"Hard Rock Cafe","Johannes S",1/31/2015,5.0000
"Hard Rock Cafe",Xoyrasmor,1/26/2015,5.0000
"Hard Rock Cafe",Autofilo,1/26/2015,3.0000
"Hard Rock Cafe","Joshua M",1/24/2015,5.0000
"Hard Rock Cafe","james h",1/24/2015,5.0000
"Hard Rock Cafe",DavidZurhaar,1/21/2015,5.0000
"Hard Rock Cafe","Matthijs J",1/21/2015,4.0000
"Hard Rock Cafe","Ramin P",1/19/2015,5.0000
"Hard Rock Cafe","m m",1/12/2015,5.0000
"Hard Rock Cafe","Laras S",1/11/2015,4.0000
"Hard Rock Cafe",Christerjonsson,1/11/2015,5.0000
"Hard Rock Cafe",jonih654,1/9/2015,5.0000
"Hard Rock Cafe",Ola-Thengs,1/7/2015,5.0000
"Hard Rock Cafe","Conrad H",1/5/2015,5.0000
"Hard Rock Cafe",CheckpointArchzie123,1/4/2015,5.0000
"Hard Rock Cafe","Andrew K",1/3/2015,1.0000
"Hard Rock Cafe","Sarah L",1/2/2015,4.0000
"Hard Rock Cafe","Kjetil B",12/30/2014,4.0000
"Hard Rock Cafe",Mkamyk,12/22/2014,5.0000
"Hard Rock Cafe",HerrFUDGE,12/11/2014,5.0000
"Hard Rock Cafe","Alexandra Jane K",11/23/2014,5.0000
"Hard Rock Cafe",alojzy,11/21/2014,5.0000
"Hard Rock Cafe",aurisofia,11/8/2014,4.0000
"Hard Rock Cafe",och_i,11/7/2014,3.0000
"Hard Rock Cafe",IvarE35,11/6/2014,4.0000
"Hard Rock Cafe","Diina L",11/6/2014,1.0000
"Hard Rock Cafe","Jimmy K",10/31/2014,5.0000
"Hard Rock Cafe",kellylu,10/27/2014,3.0000
"Hard Rock Cafe",Joivha,10/22/2014,2.0000
"Hard Rock Cafe",PaulFinland,10/20/2014,4.0000
"Hard Rock Cafe","Milan P",10/15/2014,4.0000
"Hard Rock Cafe",JanBehrmann,10/13/2014,5.0000
"Hard Rock Cafe",minnam11,10/11/2014,5.0000
"Hard Rock Cafe",SpiderB2,10/11/2014,4.0000
"Hard Rock Cafe",Baget,10/10/2014,4.0000
"Hard Rock Cafe","Michael K",10/2/2014,3.0000
"Hard Rock Cafe",Sandrine_xx,9/17/2014,5.0000
"Hard Rock Cafe",Warren5,9/9/2014,5.0000
"Hard Rock Cafe",PeteWils,9/4/2014,4.0000
"Hard Rock Cafe",Jenny0128,9/2/2014,5.0000
"Hard Rock Cafe","Lucy B",9/1/2014,4.0000
"Hard Rock Cafe",Tomto147,8/30/2014,2.0000
"Hard Rock Cafe","Judith C",8/12/2014,2.0000
"Hard Rock Cafe",Ireneusz...,11/18/2015,5.0000
"Hard Rock Cafe","Camilla J",11/18/2015,5.0000
"Hard Rock Cafe","Malina J",11/18/2015,5.0000
"Hard Rock Cafe","Anna J",8/16/2015,5.0000
"Hard Rock Cafe",Aneta95.9...,11/12/2015,5.0000
"Hard Rock Cafe","Sandra C",11/12/2015,5.0000
"Hard Rock Cafe",Weronika...,8/15/2015,5.0000
"Hard Rock Cafe","Lena P",11/12/2015,5.0000
"Hard Rock Cafe","Filip K",11/12/2015,5.0000
"Hard Rock Cafe","Susanna S",11/12/2015,5.0000
"Hard Rock Cafe","Zuzanna K",11/12/2015,5.0000
"Hard Rock Cafe","Kenneth M",11/12/2015,5.0000
"Hard Rock Cafe","Natalia P",11/12/2015,5.0000
"Hard Rock Cafe","Klaudja M",11/5/2015,5.0000
"Hard Rock Cafe",ceccypia,11/5/2015,4.0000
"Hard Rock Cafe",ArteDeiSa...,11/5/2015,4.0000
"Hard Rock Cafe","Shiro T",11/5/2015,5.0000
"Hard Rock Cafe","Kristin M",11/5/2015,5.0000
"Hard Rock Cafe",Harsko,10/29/2015,4.0000
"Hard Rock Cafe",434aghad,10/29/2015,4.0000
"Hard Rock Cafe","Stian S",10/29/2015,3.0000
"Hard Rock Cafe",loleha,10/29/2015,4.0000
"Hard Rock Cafe",m7o,10/29/2015,5.0000
"Hard Rock Cafe","Jacek R",10/29/2015,5.0000
"Hard Rock Cafe","Geir V",10/29/2015,1.0000
"Hard Rock Cafe","Marta W",2/9/2015,5.0000
"Hard Rock Cafe",i-s-moroz...,10/22/2015,5.0000
"Hard Rock Cafe",Adamjot,10/22/2015,4.0000
"Hard Rock Cafe",ducrocq27,10/22/2015,5.0000
"Hard Rock Cafe","Tomasz S",10/22/2015,5.0000
"Hard Rock Cafe",45anetap,10/15/2015,1.0000
"Hard Rock Cafe","Siv E",10/15/2015,3.0000
"Hard Rock Cafe",Salikatt,10/13/2015,2.0000
"Hard Rock Cafe",Unibert,10/11/2015,5.0000
"Hard Rock Cafe","Bartek J",10/10/2015,2.0000
"Hard Rock Cafe","Oscar F",10/8/2015,5.0000
"Hard Rock Cafe",Kikki_178...,10/8/2015,5.0000
"Hard Rock Cafe",Agnieszka...,3/29/2015,4.5000
"Hard Rock Cafe","Micha K",9/1/2015,4.5000
"Hard Rock Cafe",Westgerma...,10/3/2015,5.0000
"Hard Rock Cafe",Karianne...,9/30/2015,5.0000
"Hard Rock Cafe",Maj-Britt...,9/27/2015,4.0000
"Hard Rock Cafe",Simsalabi...,9/26/2015,4.0000
"Hard Rock Cafe",Duppsko,9/24/2015,3.0000
"Hard Rock Cafe","Petter Th...",9/15/2015,3.0000
"Hard Rock Cafe",Karolina1...,9/13/2015,4.0000
"Hard Rock Cafe",FRG47,9/10/2015,3.0000
"Hard Rock Cafe",jymand,9/6/2015,2.0000
"Hard Rock Cafe","Daniel L",9/4/2015,4.0000
"Hard Rock Cafe","Roy P",8/30/2015,3.0000
"Hard Rock Cafe","Daniel G",8/29/2015,4.0000
"Hard Rock Cafe",TobiZag,8/28/2015,5.0000
"Hard Rock Cafe","Filip G",8/28/2015,5.0000
"Hard Rock Cafe","Alina O",8/28/2015,5.0000
"Hard Rock Cafe","Marta N",8/27/2015,5.0000
"Hard Rock Cafe","per inge...",8/27/2015,3.0000
"Hard Rock Cafe",Christoph...,8/25/2015,5.0000
"Hard Rock Cafe","Eryk P",8/25/2015,4.0000
"Hard Rock Cafe",chrispe01,8/24/2015,3.0000
"Hard Rock Cafe",Karolina...,8/24/2015,5.0000
"Hard Rock Cafe","Marta S",8/22/2015,5.0000
"Hard Rock Cafe","Denis B",8/22/2015,4.0000
"Hard Rock Cafe",tonee88,8/20/2015,5.0000
"Hard Rock Cafe","Martin M",8/16/2015,1.0000
"Hard Rock Cafe","Monika B",8/15/2015,5.0000
"Hard Rock Cafe","Natalia K",8/13/2015,5.0000
"Hard Rock Cafe",beaaata,8/13/2015,5.0000
"Hard Rock Cafe",Natalia,8/13/2015,5.0000
"Hard Rock Cafe",Angelika...,8/11/2015,4.0000
"Hard Rock Cafe","Kuba R",8/10/2015,5.0000
"Hard Rock Cafe","Monika K",8/8/2015,5.0000
"Hard Rock Cafe",helene651,8/7/2015,2.0000
"Hard Rock Cafe",ensamswe,8/6/2015,5.0000
"Hard Rock Cafe",Hatmyr,8/3/2015,3.0000
"Hard Rock Cafe","Emma S",8/1/2015,5.0000
"Hard Rock Cafe",MK2B,8/1/2015,2.0000
"Hard Rock Cafe","Rafa A",8/1/2015,5.0000
"Hard Rock Cafe","Marta B",8/1/2015,5.0000
"Hard Rock Cafe","Per Magnu...",8/1/2015,4.0000
"Hard Rock Cafe",DomiLein9...,7/31/2015,4.0000
"Hard Rock Cafe",Fabiocost...,7/30/2015,5.0000
"Hard Rock Cafe",Reisefote...,7/30/2015,4.0000
"Hard Rock Cafe","Anna M",7/30/2015,5.0000
"Hard Rock Cafe",Vladislav...,7/30/2015,5.0000
"Hard Rock Cafe","Ketil J",7/28/2015,2.0000
"Hard Rock Cafe","Marta J",7/27/2015,5.0000
"Hard Rock Cafe","Mira C",7/26/2015,5.0000
"Hard Rock Cafe","Raphael S",7/24/2015,5.0000
"Hard Rock Cafe","Dag R",7/24/2015,4.0000
"Hard Rock Cafe","Tomasz R",7/24/2015,5.0000
"Hard Rock Cafe","Gro Anita...",7/22/2015,5.0000
"Hard Rock Cafe","Thomas B",7/22/2015,2.0000
"Hard Rock Cafe","Hege Pett...",7/20/2015,5.0000
"Hard Rock Cafe",jo_aleks,7/19/2015,5.0000
"Hard Rock Cafe","Roland K",7/18/2015,3.0000
"Hard Rock Cafe",Petter729,7/18/2015,2.0000
"Hard Rock Cafe","Wenche H",7/17/2015,1.0000
"Hard Rock Cafe",Alpenbitt...,7/16/2015,5.0000
"Hard Rock Cafe",MadridVoy...,7/15/2015,3.0000
"Hard Rock Cafe","Barbara D",7/15/2015,4.0000
"Hard Rock Cafe","Bartosz K",7/14/2015,4.0000
"Hard Rock Cafe","Lise E",7/13/2015,4.0000
"Hard Rock Cafe","Ulrika P",7/13/2015,3.0000
"Hard Rock Cafe",Lagunama,7/13/2015,5.0000
"Hard Rock Cafe",katy_nen,7/10/2015,4.0000
"Hard Rock Cafe",anMart0n,7/10/2015,4.0000
"Hard Rock Cafe",Sawomir...,7/6/2015,5.0000
"Hard Rock Cafe",mortyblac...,7/5/2015,4.0000
"Hard Rock Cafe","Micha M",7/4/2015,5.0000
"Hard Rock Cafe",marimarif...,7/3/2015,5.0000
"Hard Rock Cafe","Aina F",7/2/2015,5.0000
"Hard Rock Cafe",Christel...,6/30/2015,1.0000
"Hard Rock Cafe",vebsja,6/30/2015,4.0000
"Hard Rock Cafe",Mangersne...,6/28/2015,5.0000
"Hard Rock Cafe","Kine L",6/25/2015,4.0000
"Hard Rock Cafe",EdwardBi,6/24/2015,3.0000
"Hard Rock Cafe",SamiK90,6/23/2015,3.0000
"Hard Rock Cafe","Piotr C",6/21/2015,5.0000
"Hard Rock Cafe","Kamil J",6/15/2015,5.0000
"Hard Rock Cafe",vszlatkin,6/9/2015,5.0000
"Hard Rock Cafe",Natalia27...,5/28/2015,3.0000
"Hard Rock Cafe","Ivar S",5/27/2015,3.0000
"Hard Rock Cafe","Alexey B",5/21/2015,5.0000
"Hard Rock Cafe","Alberto C",5/21/2015,3.0000
"Hard Rock Cafe","Bard A",5/18/2015,4.0000
"Hard Rock Cafe","Dom Jaime...",5/18/2015,4.0000
"Hard Rock Cafe","Andreas K",5/17/2015,5.0000
"Hard Rock Cafe",Reisevant...,5/16/2015,4.0000
"Hard Rock Cafe",Artsartur,5/5/2015,4.0000
"Hard Rock Cafe","Carsten L",5/3/2015,2.0000
"Hard Rock Cafe",Katharina...,5/1/2015,5.0000
"Hard Rock Cafe",Columbusa...,5/1/2015,5.0000
"Hard Rock Cafe","Jane E",4/29/2015,5.0000
"Hard Rock Cafe",Gapatrost...,4/24/2015,3.0000
"Hard Rock Cafe",Upperfiel...,4/18/2015,3.0000
"Hard Rock Cafe",lucaheat,4/12/2015,4.0000
"Hard Rock Cafe","Mania B",3/31/2015,5.0000
"Hard Rock Cafe",kajamozej...,3/30/2015,4.0000
"Hard Rock Cafe","Agata B",3/29/2015,5.0000
"Hard Rock Cafe",Skuffet_1...,3/28/2015,4.0000
"Hard Rock Cafe","Robert K",3/25/2015,4.0000
"Hard Rock Cafe","Darek G",3/23/2015,5.0000
"Hard Rock Cafe",Shoppailu...,3/9/2015,4.0000
"Hard Rock Cafe",SaraSkrzy...,3/6/2015,5.0000
"Hard Rock Cafe",milcia81,3/4/2015,3.0000
"Hard Rock Cafe",Helliks,3/3/2015,5.0000
"Hard Rock Cafe",RenateSti...,3/3/2015,4.0000
"Hard Rock Cafe",Nataliaa8...,3/3/2015,5.0000
"Hard Rock Cafe","Patryk M",3/1/2015,5.0000
"Hard Rock Cafe",GosiaKJ,2/28/2015,4.0000
"Hard Rock Cafe","Marcin B",2/26/2015,5.0000
"Hard Rock Cafe",Globtrote...,2/25/2015,5.0000
"Hard Rock Cafe","Nina T",2/23/2015,3.0000
"Hard Rock Cafe","Lasse B",2/22/2015,3.0000
"Hard Rock Cafe",AlexTrojm...,2/22/2015,4.0000
"Hard Rock Cafe",Laars1,2/21/2015,4.0000
"Hard Rock Cafe","Kuba S",2/15/2015,5.0000
"Hard Rock Cafe","Dariusz T",2/10/2015,3.0000
"Hard Rock Cafe",Zuzanna95,2/10/2015,5.0000
"Hard Rock Cafe",KsieznaDi...,2/10/2015,5.0000
"Hard Rock Cafe",jompah,2/8/2015,4.0000
"Hard Rock Cafe","Magda K",2/6/2015,5.0000
"Hard Rock Cafe","Adam J",2/1/2015,4.0000
"Hard Rock Cafe",Psittacus...,1/28/2015,5.0000
"Hard Rock Cafe","Jarl V",1/22/2015,4.0000
"Hard Rock Cafe",Mickey_Ri...,1/20/2015,2.0000
"Hard Rock Cafe","Elif E",1/19/2015,5.0000
"Hard Rock Cafe","Piotr e",1/18/2015,5.0000
"Hard Rock Cafe","Harmsen R",1/7/2015,4.0000
"Hard Rock Cafe",Wojciech...,1/6/2015,5.0000
"Hard Rock Cafe",sansaKRK,1/3/2015,5.0000
"Hard Rock Cafe",jjt34gr,1/2/2015,4.0000
"Hard Rock Cafe",Koszalin,12/31/2014,5.0000
"Hard Rock Cafe",Jon-Even...,12/20/2014,4.0000
"Hard Rock Cafe",nitek79,12/9/2014,3.0000
"Hard Rock Cafe",weltentde...,12/2/2014,5.0000
"Hard Rock Cafe",wypustecz...,11/28/2014,3.0000
"Hard Rock Cafe","Marek D",11/22/2014,4.0000
"Hard Rock Cafe",elinnygar...,11/17/2014,2.0000
"Hard Rock Cafe",pmalina6,11/12/2014,4.0000
"Hard Rock Cafe","Anna G",10/30/2014,5.0000
"Hard Rock Cafe",annkri,10/30/2014,5.0000
"Hard Rock Cafe",Andrzej,10/23/2014,5.0000
"Hard Rock Cafe","Nicole J",10/23/2014,5.0000
"Hard Rock Cafe",unnimarle...,10/21/2014,5.0000
"Hard Rock Cafe",MN1991,10/20/2014,2.0000
"Hard Rock Cafe","Filorga C",10/16/2014,5.0000
"Hard Rock Cafe","Eliot F",10/14/2014,5.0000
"Hard Rock Cafe",natalia_k...,9/30/2014,5.0000
"Hard Rock Cafe",martuulek...,9/25/2014,5.0000
"Hard Rock Cafe",Elwirab,9/25/2014,4.0000
"Hard Rock Cafe",sobol_77,9/23/2014,5.0000
"Hard Rock Cafe",Ilyha007,9/11/2014,4.0000
"Hard Rock Cafe",runner-oh...,9/10/2014,4.0000
"Hard Rock Cafe","Tomas K",9/7/2014,2.0000
"Hard Rock Cafe",gabrielct...,9/3/2014,4.0000
"Hard Rock Cafe",hey_dafna,9/1/2014,5.0000
"Hard Rock Cafe",Marta_Kat...,8/21/2014,5.0000
"Hard Rock Cafe",Stehell,7/31/2014,1.0000
"Hard Rock Cafe",Stahlsa,7/22/2014,4.0000
"Bellevue Restaurant",Sherham,11/5/2015,4.0000
"Bellevue Restaurant","william t",10/29/2015,4.0000
"Bellevue Restaurant","Michal G",9/19/2015,5.0000
"Bellevue Restaurant",SiriWT,8/28/2015,4.0000
"Bellevue Restaurant","Harriet S",8/3/2015,5.0000
"Bellevue Restaurant",mkhki,7/30/2015,5.0000
"Bellevue Restaurant",Terryball,7/27/2015,4.0000
"Bellevue Restaurant","Ronny S",7/21/2015,3.0000
"Bellevue Restaurant","Jrn H",6/20/2015,5.0000
"Bellevue Restaurant","Atle S",6/20/2015,5.0000
"Bellevue Restaurant","Tom R",6/14/2015,4.0000
"Bellevue Restaurant","RIYANE M",5/30/2015,5.0000
"Bellevue Restaurant","George O",5/26/2015,3.0000
"Bellevue Restaurant","Jerry V",5/4/2015,4.0000
"Bellevue Restaurant","Anette H",3/17/2015,5.0000
"Bellevue Restaurant","Vegard N",3/13/2015,3.0000
"Bellevue Restaurant","Arya O",3/5/2015,3.0000
"Bellevue Restaurant",Leon043,2/26/2015,4.0000
"Bellevue Restaurant",ajs202,2/15/2015,5.0000
"Bellevue Restaurant","Vibeke F",2/10/2015,5.0000
"Bellevue Restaurant","Agusia Z",1/24/2015,5.0000
"Bellevue Restaurant","Barbara B",1/20/2015,5.0000
"Bellevue Restaurant","Marcin P",1/20/2015,5.0000
"Bellevue Restaurant",mm_bed,1/20/2015,5.0000
"Bellevue Restaurant","Katarzyna K",1/20/2015,5.0000
"Bellevue Restaurant","Anders G",1/12/2015,4.0000
"Bellevue Restaurant",Katinka_12,12/6/2014,5.0000
"Bellevue Restaurant",Joivha,10/22/2014,4.0000
"Bellevue Restaurant",Ville16,10/12/2014,4.0000
"Bellevue Restaurant",irenehi,9/23/2014,5.0000
"Bellevue Restaurant","Juha L",9/5/2014,5.0000
"Bellevue Restaurant",MM_Oulu,8/25/2014,4.0000
"Bellevue Restaurant","Jorunn R",10/22/2015,4.0000
"Bellevue Restaurant",Berit641,10/7/2015,3.0000
"Bellevue Restaurant",Birgitte...,9/28/2015,5.0000
"Bellevue Restaurant",podroznic...,8/31/2015,4.0000
"Bellevue Restaurant","Antonio F",8/30/2015,5.0000
"Bellevue Restaurant",Ingjald20...,8/19/2015,4.0000
"Bellevue Restaurant",olen61,8/7/2015,5.0000
"Bellevue Restaurant","Geffi H",8/6/2015,5.0000
